teacher_id,experience,exp_cat,degree,salary,score,rating,retained
5830,6,Novice,MA,40000,218.6201293,Developing,1
5831,1,New,MA,35000,137.3047649,Ineffective,0
5832,16,Experienced,BA,49000,216.0954377,Developing,1
5833,6,Novice,BA,39000,184.9919212,Minimally Effective,1
5834,11,Mid,BA,44000,201.3814077,Developing,1
5835,7,Mid,BA,40000,193.2727461,Minimally Effective,1
5836,10,Mid,MA,44000,231.2967666,Developing,1
5837,25,Career,MA,59000,232.5998615,Developing,1
5838,3,Novice,BA,36000,177.3398857,Minimally Effective,1
5839,3,Novice,MA,37000,209.9604851,Developing,1
5840,20,Experienced,MA,54000,228.8227997,Developing,1
5841,20,Experienced,MA,56000,203.2709139,Developing,1
5842,10,Mid,BA,43000,186.8008329,Minimally Effective,0
5843,22,Experienced,BA,55000,233.233066,Developing,1
5844,4,Novice,BA,37000,204.4341612,Developing,1
5845,4,Novice,BA,37000,231.8154081,Developing,1
5846,26,Career,MA,60000,220.2315223,Developing,1
5847,33,Career,MA,67000,277.4889517,Highly Effective,0
5848,15,Mid,BA,48000,229.2860934,Developing,1
5849,6,Novice,PhD or EdD,41000,219.6156861,Developing,1
5850,26,Career,MA,60000,271.4863794,Proficient,1
5851,5,Novice,MA,39000,251.497116,Proficient,0
5852,6,Novice,MA,40000,213.5101123,Developing,1
5853,8,Mid,BA,41000,227.3861133,Developing,0
5854,7,Mid,BA,40000,229.7391153,Developing,1
5855,6,Novice,MA,40000,211.9540401,Developing,1
5856,1,New,BA,34000,209.4358097,Developing,0
5857,19,Experienced,BA,52000,174.0702318,Minimally Effective,1
5858,9,Mid,BA,42000,243.7388592,Developing,1
5859,14,Mid,MA,48000,265.4916993,Proficient,1
5860,26,Career,MA,60000,238.8956535,Developing,1
5861,18,Experienced,MA,52000,215.1475177,Developing,1
5862,15,Mid,BA,48000,214.6640821,Developing,1
5863,4,Novice,BA,37000,196.5987008,Minimally Effective,1
5864,16,Experienced,BA,51000,229.8876838,Developing,1
5865,13,Mid,BA,46000,201.8023472,Developing,0
5866,18,Experienced,BA,51000,246.7605882,Developing,1
5867,25,Career,BA,60000,246.1644956,Developing,1
5868,28,Career,BA,61000,226.6341296,Developing,1
5869,1,New,BA,34000,200.676722,Developing,1
5870,1,New,BA,34000,263.037943,Proficient,1
5871,8,Mid,MA,42000,226.3019979,Developing,0
5872,16,Experienced,BA,49000,211.7971363,Developing,1
5873,23,Experienced,BA,58000,229.6413747,Developing,1
5874,10,Mid,MA,44000,209.9341716,Developing,1
5875,25,Career,BA,58000,229.6647587,Developing,1
5876,25,Career,BA,58000,231.0972468,Developing,1
5877,30,Career,MA,64000,233.2918652,Developing,1
5878,6,Novice,MA,40000,221.9663636,Developing,1
5879,3,Novice,BA,36000,249.9514911,Developing,1
5880,1,New,BA,34000,197.6702657,Minimally Effective,1
5881,12,Mid,BA,47000,243.992527,Developing,1
5882,15,Mid,BA,48000,226.6941232,Developing,1
5883,32,Career,MA,66000,222.239003,Developing,1
5884,19,Experienced,BA,54000,196.7383802,Minimally Effective,1
5885,4,Novice,BA,37000,245.1489938,Developing,1
5886,3,Novice,BA,36000,229.8744627,Developing,1
5887,4,Novice,BA,37000,242.4024509,Developing,1
5888,1,New,BA,34000,157.0788724,Minimally Effective,0
5889,1,New,BA,34000,177.1274047,Minimally Effective,0
5890,1,New,BA,34000,186.844714,Minimally Effective,0
5891,1,New,BA,34000,220.0609442,Developing,0
5892,31,Career,BA,64000,216.4829167,Developing,1
5893,21,Experienced,BA,54000,172.0255969,Minimally Effective,1
5894,28,Career,MA,62000,231.5215253,Developing,1
5895,8,Mid,MA,42000,248.2049299,Developing,1
5896,2,New,BA,35000,219.0503092,Developing,0
5897,21,Experienced,BA,54000,226.9449577,Developing,1
5898,28,Career,BA,61000,206.4912967,Developing,1
5899,30,Career,MA,64000,281.3458436,Highly Effective,1
5900,19,Experienced,MA,53000,300,Highly Effective,1
5901,5,Novice,BA,38000,265.4443325,Proficient,1
5902,2,New,BA,35000,144.5405688,Ineffective,1
5903,6,Novice,BA,39000,237.8444299,Developing,1
5904,25,Career,BA,60000,207.554155,Developing,1
5905,3,Novice,BA,36000,197.4089952,Minimally Effective,1
5906,8,Mid,MA,42000,242.3781691,Developing,1
5907,25,Career,BA,58000,214.1550664,Developing,1
5908,4,Novice,BA,37000,205.2464505,Developing,0
5909,33,Career,MA,67000,265.6767464,Proficient,1
5910,1,New,MA,35000,242.2133013,Developing,0
5911,22,Experienced,MA,56000,214.9365687,Developing,1
5912,17,Experienced,BA,50000,233.0413269,Developing,1
5913,6,Novice,MA,40000,246.3471542,Developing,0
5914,2,New,BA,35000,174.596364,Minimally Effective,1
5915,34,Career,BA,67000,226.140652,Developing,1
5916,20,Experienced,MA,54000,189.5589078,Minimally Effective,0
5917,26,Career,BA,59000,265.9768664,Proficient,0
5918,7,Mid,MA,41000,263.5561194,Proficient,1
5919,4,Novice,BA,37000,209.6534691,Developing,1
5920,4,Novice,BA,37000,268.8158704,Proficient,0
5921,14,Mid,BA,47000,207.4533722,Developing,1
5922,1,New,BA,34000,135.2402486,Ineffective,1
5923,13,Mid,BA,46000,219.2692833,Developing,1
5924,5,Novice,MA,39000,191.9016705,Minimally Effective,1
5925,5,Novice,MA,39000,153.873499,Minimally Effective,0
5926,6,Novice,BA,39000,213.1419041,Developing,1
5927,12,Mid,BA,45000,214.3761487,Developing,1
5928,13,Mid,MA,47000,233.6957612,Developing,1
5929,1,New,MA,35000,200.3215838,Developing,1
5930,2,New,MA,36000,218.1976712,Developing,0
5931,4,Novice,BA,37000,179.7519598,Minimally Effective,1
5932,18,Experienced,MA,54000,259.0830076,Proficient,1
5933,1,New,BA,34000,166.8613213,Minimally Effective,1
5934,36,Career,BA,69000,238.3578349,Developing,1
5935,26,Career,MA,62000,224.0819747,Developing,1
5936,15,Mid,MA,49000,246.2905176,Developing,1
5937,18,Experienced,BA,51000,193.7004028,Minimally Effective,1
5938,11,Mid,MA,45000,226.0800784,Developing,1
5939,14,Mid,MA,48000,224.6864458,Developing,1
5940,24,Experienced,MA,58000,212.0623578,Developing,0
5941,13,Mid,MA,47000,245.069571,Developing,1
5942,3,Novice,BA,36000,195.802169,Minimally Effective,1
5943,10,Mid,BA,43000,191.6350647,Minimally Effective,1
5944,9,Mid,BA,42000,249.4866347,Developing,0
5945,1,New,BA,34000,170.4518309,Minimally Effective,1
5946,13,Mid,MA,47000,184.7485497,Minimally Effective,1
5947,9,Mid,BA,42000,235.0245687,Developing,1
5948,1,New,BA,34000,184.8182604,Minimally Effective,1
5949,15,Mid,BA,48000,187.279661,Minimally Effective,1
5950,22,Experienced,MA,58000,234.2780776,Developing,1
5951,13,Mid,MA,47000,204.6296983,Developing,1
5952,5,Novice,MA,39000,216.3633413,Developing,1
5953,15,Mid,BA,48000,250.558811,Proficient,1
5954,18,Experienced,BA,51000,156.2479224,Minimally Effective,1
5955,8,Mid,BA,41000,236.1767253,Developing,0
5956,33,Career,MA,67000,193.7130089,Minimally Effective,1
5957,21,Experienced,BA,54000,254.3160634,Proficient,1
5958,3,Novice,MA,37000,210.6002056,Developing,0
5959,15,Mid,BA,48000,264.2197633,Proficient,1
5960,22,Experienced,BA,55000,224.3988383,Developing,1
5961,3,Novice,MA,37000,199.7023712,Minimally Effective,1
5962,19,Experienced,BA,52000,231.1607704,Developing,1
5963,9,Mid,BA,42000,242.9868149,Developing,1
5964,29,Career,MA,63000,233.578719,Developing,1
5965,28,Career,BA,61000,232.1536256,Developing,0
5966,12,Mid,BA,49000,252.6192765,Proficient,1
5967,1,New,MA,35000,157.2209475,Minimally Effective,0
5968,16,Experienced,MA,50000,263.2535441,Proficient,1
5969,3,Novice,MA,37000,187.2225029,Minimally Effective,1
5970,6,Novice,MA,40000,186.5559628,Minimally Effective,0
5971,1,New,MA,35000,161.3640261,Minimally Effective,0
5972,17,Experienced,BA,50000,245.9141309,Developing,1
5973,29,Career,BA,62000,221.1505109,Developing,1
5974,8,Mid,MA,42000,205.8329908,Developing,1
5975,18,Experienced,BA,51000,206.8239098,Developing,1
5976,17,Experienced,BA,50000,158.4679331,Minimally Effective,1
5977,4,Novice,BA,37000,206.4811018,Developing,1
5978,3,Novice,BA,36000,203.6363696,Developing,1
5979,5,Novice,BA,38000,198.468402,Minimally Effective,0
5980,12,Mid,MA,46000,251.1685335,Proficient,0
5981,6,Novice,BA,39000,229.0778438,Developing,1
5982,17,Experienced,BA,52000,237.7850331,Developing,0
5983,13,Mid,BA,46000,232.5194197,Developing,1
5984,6,Novice,MA,40000,219.8598436,Developing,0
5985,1,New,MA,35000,190.1425906,Minimally Effective,0
5986,13,Mid,BA,46000,246.9494271,Developing,1
5987,2,New,BA,35000,173.9361904,Minimally Effective,1
5988,6,Novice,MA,40000,206.2751046,Developing,1
5989,32,Career,BA,67000,258.3537228,Proficient,1
5990,8,Mid,BA,41000,222.6418128,Developing,0
5991,1,New,BA,34000,160.8410315,Minimally Effective,0
5992,33,Career,BA,66000,218.6257097,Developing,1
5993,6,Novice,BA,39000,202.3854715,Developing,1
5994,2,New,MA,36000,156.0189198,Minimally Effective,1
5995,19,Experienced,BA,52000,273.8499357,Proficient,1
5996,5,Novice,BA,38000,258.511782,Proficient,1
5997,16,Experienced,BA,49000,205.0195174,Developing,1
5998,8,Mid,MA,42000,277.5969483,Highly Effective,0
5999,14,Mid,BA,47000,154.3634078,Minimally Effective,1
6.00E+03,2,New,BA,35000,215.1762345,Developing,1
6001,1,New,BA,34000,176.2149704,Minimally Effective,0
6002,5,Novice,BA,38000,233.6205755,Developing,1
6003,39,Career,MA,75000,211.1962568,Developing,1
6004,21,Experienced,BA,54000,218.9849412,Developing,1
6005,1,New,BA,34000,201.0757812,Developing,0
6006,9,Mid,BA,42000,256.5902939,Proficient,1
6007,10,Mid,BA,43000,239.808482,Developing,1
6008,13,Mid,MA,49000,178.4859788,Minimally Effective,1
6009,9,Mid,BA,42000,216.1306899,Developing,1
6010,1,New,BA,34000,142.9827152,Ineffective,1
6011,28,Career,BA,65000,248.3044674,Developing,1
6012,14,Mid,MA,48000,245.0829897,Developing,1
6013,3,Novice,BA,36000,239.3798177,Developing,1
6014,8,Mid,BA,41000,254.9426804,Proficient,1
6015,11,Mid,MA,45000,215.3548929,Developing,1
6016,2,New,MA,36000,181.4475724,Minimally Effective,1
6017,24,Experienced,BA,57000,192.3702194,Minimally Effective,0
6018,17,Experienced,MA,51000,191.2414728,Minimally Effective,1
6019,7,Mid,BA,40000,243.7521165,Developing,1
6020,26,Career,MA,60000,185.1301919,Minimally Effective,1
6021,27,Career,BA,60000,209.5914787,Developing,1
6022,23,Experienced,BA,56000,212.4888299,Developing,1
6023,14,Mid,MA,50000,255.8321654,Proficient,0
6024,10,Mid,MA,44000,193.024959,Minimally Effective,1
6025,23,Experienced,PhD or EdD,58000,231.8332696,Developing,1
6026,27,Career,BA,60000,234.6718913,Developing,1
6027,31,Career,BA,64000,188.6407386,Minimally Effective,1
6028,12,Mid,BA,45000,275.7971599,Highly Effective,0
6029,21,Experienced,BA,54000,196.6668402,Minimally Effective,1
6030,3,Novice,BA,36000,189.9016409,Minimally Effective,1
6031,9,Mid,BA,42000,213.9055984,Developing,1
6032,11,Mid,MA,45000,211.8943573,Developing,1
6033,38,Career,BA,71000,235.5540637,Developing,1
6034,10,Mid,MA,44000,256.2505383,Proficient,1
6035,15,Mid,MA,51000,237.1313442,Developing,1
6036,34,Career,MA,70000,201.4457713,Developing,1
6037,16,Experienced,BA,49000,182.4018511,Minimally Effective,1
6038,6,Novice,BA,39000,233.1746519,Developing,1
6039,5,Novice,BA,38000,175.4725432,Minimally Effective,1
6040,22,Experienced,BA,55000,256.3104801,Proficient,0
6041,3,Novice,MA,37000,249.1875687,Developing,1
6042,2,New,BA,35000,200.7166618,Developing,1
6043,7,Mid,MA,41000,215.5944194,Developing,1
6044,1,New,MA,35000,151.8091172,Minimally Effective,1
6045,1,New,BA,34000,192.1142061,Minimally Effective,1
6046,27,Career,BA,60000,228.6184078,Developing,1
6047,5,Novice,MA,39000,210.4059985,Developing,1
6048,2,New,BA,35000,221.7735576,Developing,1
6049,20,Experienced,MA,54000,211.7179493,Developing,1
6050,16,Experienced,BA,49000,246.984964,Developing,1
6051,12,Mid,BA,45000,206.0992851,Developing,1
6052,2,New,BA,35000,179.8253407,Minimally Effective,1
6053,29,Career,BA,62000,254.0826274,Proficient,1
6054,21,Experienced,MA,55000,237.8096731,Developing,1
6055,16,Experienced,BA,49000,229.7124377,Developing,0
6056,15,Mid,BA,48000,173.0465422,Minimally Effective,1
6057,5,Novice,MA,39000,282.2952428,Highly Effective,1
6058,11,Mid,MA,45000,218.5755058,Developing,1
6059,4,Novice,MA,38000,170.5259592,Minimally Effective,0
6060,16,Experienced,BA,49000,186.4228994,Minimally Effective,1
6061,24,Experienced,MA,58000,280.4881994,Highly Effective,1
6062,11,Mid,MA,45000,225.2993741,Developing,1
6063,17,Experienced,BA,50000,242.9907378,Developing,1
6064,10,Mid,MA,44000,211.9763869,Developing,1
6065,39,Career,MA,73000,227.0313069,Developing,1
6066,1,New,BA,34000,186.2505427,Minimally Effective,0
6067,32,Career,BA,65000,300,Highly Effective,1
6068,14,Mid,MA,48000,217.0646775,Developing,1
6069,9,Mid,BA,42000,204.709719,Developing,1
6070,10,Mid,BA,43000,220.6484589,Developing,1
6071,26,Career,MA,60000,222.9281478,Developing,1
6072,5,Novice,MA,39000,224.1564243,Developing,1
6073,21,Experienced,BA,54000,224.774887,Developing,1
6074,28,Career,MA,62000,265.8703565,Proficient,1
6075,12,Mid,BA,45000,240.2851302,Developing,1
6076,7,Mid,MA,41000,203.7794209,Developing,1
6077,10,Mid,PhD or EdD,45000,261.6874821,Proficient,0
6078,3,Novice,BA,36000,245.9086711,Developing,1
6079,4,Novice,BA,37000,212.7858125,Developing,1
6080,7,Mid,BA,40000,202.1474079,Developing,1
6081,17,Experienced,BA,54000,246.049549,Developing,1
6082,3,Novice,MA,37000,256.0153492,Proficient,0
6083,3,Novice,BA,36000,228.8122197,Developing,1
6084,5,Novice,MA,39000,240.4983704,Developing,0
6085,28,Career,MA,64000,219.1525204,Developing,1
6086,16,Experienced,BA,49000,189.4016969,Minimally Effective,1
6087,3,Novice,BA,36000,221.49667,Developing,1
6088,10,Mid,BA,43000,242.5191847,Developing,1
6089,4,Novice,BA,37000,223.6793291,Developing,1
6090,4,Novice,BA,37000,163.1986738,Minimally Effective,1
6091,3,Novice,MA,37000,209.677332,Developing,1
6092,1,New,MA,35000,226.6296169,Developing,1
6093,7,Mid,MA,41000,209.8113712,Developing,0
6094,11,Mid,BA,44000,260.6473739,Proficient,1
6095,4,Novice,MA,38000,167.00278,Minimally Effective,1
6096,5,Novice,BA,38000,265.2274652,Proficient,1
6097,13,Mid,BA,48000,201.9802934,Developing,1
6098,11,Mid,MA,47000,250.8207624,Proficient,0
6099,5,Novice,BA,38000,212.0517671,Developing,1
6100,22,Experienced,MA,56000,255.7321633,Proficient,1
6101,19,Experienced,BA,52000,234.3991338,Developing,1
6102,15,Mid,MA,51000,211.5460804,Developing,1
6103,16,Experienced,MA,50000,194.4720609,Minimally Effective,1
6104,6,Novice,MA,40000,254.355743,Proficient,0
6105,2,New,MA,36000,157.8832025,Minimally Effective,1
6106,3,Novice,BA,36000,224.0723493,Developing,0
6107,22,Experienced,MA,56000,225.6008984,Developing,1
6108,7,Mid,BA,40000,196.2957403,Minimally Effective,1
6109,33,Career,BA,66000,235.9245193,Developing,1
6110,1,New,BA,34000,187.0416095,Minimally Effective,0
6111,2,New,BA,35000,167.1781688,Minimally Effective,1
6112,1,New,BA,34000,244.7283758,Developing,0
6113,29,Career,MA,65000,217.1698818,Developing,0
6114,3,Novice,PhD or EdD,38000,171.6370794,Minimally Effective,1
6115,22,Experienced,BA,55000,206.1215766,Developing,1
6116,1,New,MA,35000,180.703036,Minimally Effective,1
6117,16,Experienced,MA,50000,209.0932961,Developing,1
6118,4,Novice,MA,38000,212.9532404,Developing,1
6119,19,Experienced,BA,52000,235.5402002,Developing,0
6120,5,Novice,BA,38000,211.0613255,Developing,1
6121,8,Mid,MA,42000,217.9766644,Developing,1
6122,7,Mid,BA,40000,228.0908105,Developing,1
6123,3,Novice,BA,36000,203.0657574,Developing,1
6124,11,Mid,BA,44000,197.1929937,Minimally Effective,1
6125,22,Experienced,BA,55000,197.2428994,Minimally Effective,1
6126,4,Novice,MA,38000,217.2659147,Developing,1
6127,9,Mid,BA,42000,247.85888,Developing,0
6128,14,Mid,MA,48000,228.7673559,Developing,1
6129,1,New,MA,35000,144.0599598,Ineffective,1
6130,2,New,BA,35000,219.0501481,Developing,1
6131,1,New,MA,35000,175.2544242,Minimally Effective,1
6132,7,Mid,MA,41000,215.4617985,Developing,1
6133,10,Mid,BA,43000,266.1057586,Proficient,1
6134,4,Novice,BA,37000,254.2631977,Proficient,1
6135,2,New,BA,35000,168.1884825,Minimally Effective,0
6136,26,Career,BA,59000,174.1701617,Minimally Effective,1
6137,5,Novice,BA,38000,254.8361896,Proficient,1
6138,19,Experienced,BA,52000,255.955222,Proficient,1
6139,7,Mid,MA,41000,207.6968541,Developing,1
6140,1,New,BA,34000,183.6810915,Minimally Effective,0
6141,8,Mid,BA,41000,211.2274386,Developing,1
6142,17,Experienced,MA,51000,225.5938464,Developing,1
6143,10,Mid,PhD or EdD,45000,235.881043,Developing,1
6144,7,Mid,BA,40000,214.5287529,Developing,1
6145,1,New,MA,35000,200.9993379,Developing,0
6146,9,Mid,MA,43000,215.4171169,Developing,1
6147,11,Mid,MA,45000,262.4460638,Proficient,1
6148,14,Mid,BA,47000,220.4182174,Developing,1
6149,1,New,BA,34000,170.2183436,Minimally Effective,1
6150,18,Experienced,MA,52000,270.0387531,Proficient,1
6151,35,Career,MA,69000,247.1820586,Developing,1
6152,2,New,BA,35000,198.6242328,Minimally Effective,1
6153,3,Novice,BA,36000,203.3039155,Developing,1
6154,5,Novice,BA,38000,248.9420324,Developing,1
6155,1,New,MA,35000,193.5599947,Minimally Effective,1
6156,14,Mid,BA,47000,206.2507248,Developing,1
6157,10,Mid,MA,44000,250.038081,Proficient,0
6158,24,Experienced,MA,58000,239.6687821,Developing,1
6159,18,Experienced,BA,51000,218.0592191,Developing,1
6160,2,New,BA,35000,200.7207528,Developing,1
6161,16,Experienced,BA,49000,247.9450364,Developing,0
6162,15,Mid,BA,48000,263.9621248,Proficient,0
6163,3,Novice,BA,36000,282.4297947,Highly Effective,0
6164,20,Experienced,BA,53000,231.9346399,Developing,1
6165,15,Mid,BA,50000,232.8126048,Developing,0
6166,3,Novice,BA,36000,229.0276373,Developing,0
6167,25,Career,BA,58000,259.1907887,Proficient,0
6168,15,Mid,MA,49000,222.3596448,Developing,1
6169,4,Novice,MA,38000,203.7801593,Developing,1
6170,11,Mid,MA,45000,222.8437377,Developing,1
6171,24,Experienced,MA,58000,249.2541576,Developing,1
6172,4,Novice,BA,37000,188.2272626,Minimally Effective,1
6173,33,Career,MA,67000,210.4276992,Developing,1
6174,3,Novice,BA,36000,213.5132438,Developing,1
6175,5,Novice,MA,39000,228.2789467,Developing,0
6176,19,Experienced,BA,52000,205.4897953,Developing,1
6177,2,New,MA,36000,236.9335211,Developing,1
6178,1,New,BA,34000,160.2222278,Minimally Effective,1
6179,5,Novice,BA,38000,209.7260405,Developing,0
6180,24,Experienced,BA,59000,252.982315,Proficient,1
6181,24,Experienced,MA,58000,255.6673139,Proficient,1
6182,5,Novice,MA,39000,280.5344127,Highly Effective,0
6183,2,New,BA,35000,228.2033566,Developing,0
6184,30,Career,BA,63000,232.2347023,Developing,1
6185,3,Novice,BA,36000,275.4412131,Highly Effective,1
6186,1,New,BA,34000,185.0038955,Minimally Effective,0
6187,3,Novice,MA,37000,216.2541355,Developing,1
6188,20,Experienced,MA,54000,225.7526875,Developing,0
6189,25,Career,MA,59000,203.9607864,Developing,1
6190,19,Experienced,MA,53000,239.9793833,Developing,1
6191,13,Mid,BA,46000,232.7260809,Developing,1
6192,3,Novice,BA,36000,259.0543181,Proficient,1
6193,8,Mid,PhD or EdD,43000,225.8705128,Developing,1
6194,11,Mid,BA,44000,223.417971,Developing,1
6195,16,Experienced,MA,50000,255.7014321,Proficient,1
6196,6,Novice,BA,39000,214.9375095,Developing,1
6197,15,Mid,BA,48000,210.8903134,Developing,1
6198,11,Mid,BA,46000,259.4252204,Proficient,1
6199,10,Mid,BA,43000,214.7833745,Developing,1
6200,14,Mid,BA,47000,216.8212026,Developing,1
6201,27,Career,MA,61000,199.4258783,Minimally Effective,1
6202,3,Novice,MA,37000,212.6283305,Developing,0
6203,26,Career,BA,59000,186.2640476,Minimally Effective,1
6204,9,Mid,BA,42000,255.8364497,Proficient,1
6205,7,Mid,BA,40000,223.6477871,Developing,1
6206,19,Experienced,MA,53000,245.6435123,Developing,0
6207,1,New,BA,34000,144.1872086,Ineffective,1
6208,8,Mid,BA,41000,205.1898773,Developing,1
6209,3,Novice,MA,37000,212.5529163,Developing,1
6210,14,Mid,BA,47000,254.6036422,Proficient,0
6211,17,Experienced,MA,51000,240.3785733,Developing,1
6212,24,Experienced,BA,57000,180.9406811,Minimally Effective,1
6213,5,Novice,MA,39000,246.4177006,Developing,1
6214,19,Experienced,BA,54000,267.9524519,Proficient,1
6215,29,Career,BA,62000,227.4292515,Developing,1
6216,1,New,BA,34000,181.8516328,Minimally Effective,0
6217,1,New,MA,35000,169.2378902,Minimally Effective,1
6218,19,Experienced,BA,52000,214.1650503,Developing,1
6219,25,Career,BA,58000,212.4640853,Developing,1
6220,11,Mid,BA,44000,268.3364972,Proficient,1
6221,21,Experienced,BA,54000,290.2416077,Highly Effective,0
6222,3,Novice,MA,37000,235.6602568,Developing,0
6223,3,Novice,MA,37000,258.9307482,Proficient,1
6224,7,Mid,BA,40000,234.9605473,Developing,1
6225,15,Mid,MA,49000,227.5386615,Developing,1
6226,5,Novice,MA,39000,225.3584791,Developing,1
6227,13,Mid,BA,46000,237.4924457,Developing,1
6228,19,Experienced,BA,52000,262.483674,Proficient,1
6229,13,Mid,BA,46000,259.4530145,Proficient,1
6230,1,New,MA,35000,220.2833868,Developing,1
6231,5,Novice,BA,38000,240.9799871,Developing,1
6232,30,Career,MA,64000,218.7798276,Developing,1
6233,1,New,MA,35000,191.3808442,Minimally Effective,0
6234,2,New,BA,35000,191.2981357,Minimally Effective,0
6235,3,Novice,BA,36000,224.1376828,Developing,0
6236,25,Career,MA,59000,245.1236149,Developing,1
6237,15,Mid,MA,49000,233.8521062,Developing,1
6238,18,Experienced,MA,52000,235.8080973,Developing,0
6239,12,Mid,MA,46000,221.8528556,Developing,1
6240,7,Mid,MA,41000,208.6724162,Developing,1
6241,1,New,BA,34000,182.6213051,Minimally Effective,1
6242,4,Novice,BA,37000,206.6144245,Developing,0
6243,30,Career,MA,64000,220.7748894,Developing,0
6244,5,Novice,MA,39000,194.5973903,Minimally Effective,1
6245,15,Mid,BA,48000,217.321156,Developing,1
6246,18,Experienced,BA,51000,226.1458096,Developing,0
6247,4,Novice,MA,38000,212.5013005,Developing,0
6248,3,Novice,BA,36000,224.1924318,Developing,1
6249,21,Experienced,MA,55000,205.7105578,Developing,1
6250,15,Mid,BA,48000,249.9872961,Developing,1
6251,1,New,MA,35000,202.0531201,Developing,1
6252,3,Novice,MA,37000,247.9705936,Developing,1
6253,10,Mid,MA,44000,269.5816874,Proficient,1
6254,4,Novice,MA,38000,240.9109206,Developing,0
6255,9,Mid,MA,43000,235.7685036,Developing,1
6256,27,Career,BA,60000,207.417336,Developing,1
6257,21,Experienced,MA,57000,251.6330604,Proficient,1
6258,31,Career,MA,65000,195.8544145,Minimally Effective,1
6259,18,Experienced,MA,52000,274.3088257,Proficient,1
6260,10,Mid,BA,43000,296.2772692,Highly Effective,1
6261,28,Career,BA,63000,250.9893741,Proficient,1
6262,5,Novice,BA,38000,216.9591206,Developing,0
6263,3,Novice,BA,36000,194.7820658,Minimally Effective,0
6264,9,Mid,MA,43000,249.4534946,Developing,1
6265,28,Career,BA,65000,263.71229,Proficient,0
6266,13,Mid,MA,47000,251.7030184,Proficient,1
6267,1,New,MA,35000,181.7188522,Minimally Effective,0
6268,16,Experienced,MA,50000,243.7824144,Developing,1
6269,14,Mid,BA,47000,169.473865,Minimally Effective,1
6270,18,Experienced,MA,52000,239.5313068,Developing,1
6271,18,Experienced,BA,51000,188.069896,Minimally Effective,1
6272,25,Career,MA,59000,259.532775,Proficient,1
6273,2,New,BA,35000,231.9498059,Developing,1
6274,8,Mid,BA,41000,236.3825988,Developing,1
6275,24,Experienced,MA,58000,203.7452175,Developing,1
6276,22,Experienced,MA,60000,212.5749036,Developing,1
6277,8,Mid,BA,41000,213.4160839,Developing,1
6278,25,Career,MA,59000,220.1220836,Developing,1
6279,13,Mid,BA,46000,229.4993798,Developing,1
6280,16,Experienced,MA,50000,226.3057838,Developing,0
6281,34,Career,MA,68000,272.8376748,Proficient,1
6282,5,Novice,MA,39000,300,Highly Effective,1
6283,9,Mid,MA,43000,249.6310013,Developing,1
6284,10,Mid,BA,43000,231.4821821,Developing,1
6285,3,Novice,MA,37000,228.1404603,Developing,1
6286,5,Novice,BA,38000,243.6528434,Developing,1
6287,2,New,MA,36000,225.1857993,Developing,1
6288,12,Mid,BA,45000,180.7555246,Minimally Effective,1
6289,17,Experienced,PhD or EdD,52000,295.4762549,Highly Effective,1
6290,5,Novice,BA,38000,210.4207679,Developing,1
6291,31,Career,MA,65000,205.3341894,Developing,1
6292,12,Mid,MA,48000,249.218286,Developing,1
6293,18,Experienced,BA,51000,209.011683,Developing,1
6294,4,Novice,BA,37000,247.6816536,Developing,0
6295,7,Mid,MA,41000,176.4943318,Minimally Effective,0
6296,22,Experienced,BA,55000,272.0791542,Proficient,1
6297,1,New,BA,34000,174.4300802,Minimally Effective,1
6298,4,Novice,MA,38000,265.6610699,Proficient,1
6299,3,Novice,BA,36000,211.2998602,Developing,0
6300,2,New,MA,36000,184.9068318,Minimally Effective,1
6301,4,Novice,BA,37000,174.2089291,Minimally Effective,1
6302,3,Novice,BA,36000,238.9948689,Developing,1
6303,17,Experienced,BA,50000,241.2929187,Developing,0
6304,5,Novice,BA,38000,171.1043736,Minimally Effective,1
6305,9,Mid,BA,42000,253.0328511,Proficient,1
6306,17,Experienced,MA,53000,212.6206389,Developing,1
6307,24,Experienced,BA,57000,253.95691,Proficient,1
6308,6,Novice,BA,39000,218.0414215,Developing,0
6309,12,Mid,BA,45000,234.289801,Developing,1
6310,5,Novice,BA,38000,261.4892549,Proficient,1
6311,11,Mid,BA,44000,236.0467963,Developing,1
6312,19,Experienced,MA,53000,245.5159553,Developing,1
6313,29,Career,MA,65000,205.4360973,Developing,0
6314,24,Experienced,MA,58000,244.9457448,Developing,1
6315,6,Novice,BA,39000,248.202711,Developing,1
6316,23,Experienced,MA,57000,241.8915638,Developing,0
6317,4,Novice,MA,38000,248.3508145,Developing,1
6318,12,Mid,MA,46000,213.8509365,Developing,1
6319,22,Experienced,MA,56000,221.7172197,Developing,1
6320,38,Career,BA,71000,166.5829166,Minimally Effective,1
6321,10,Mid,BA,43000,183.6624745,Minimally Effective,0
6322,7,Mid,MA,41000,219.4311784,Developing,1
6323,33,Career,MA,67000,208.1758749,Developing,0
6324,18,Experienced,MA,52000,207.9896657,Developing,1
6325,1,New,MA,35000,194.1145571,Minimally Effective,1
6326,15,Mid,MA,49000,292.2051626,Highly Effective,1
6327,12,Mid,MA,46000,235.7497131,Developing,1
6328,24,Experienced,BA,57000,217.1509395,Developing,1
6329,23,Experienced,BA,56000,211.5619274,Developing,1
6330,13,Mid,MA,49000,221.6343973,Developing,0
