Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
22,2/16/2017 9:37,2/16/2017 9:47,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1487255840_58a5b920683cc8.48763774,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",,142.255.65.63,-73.98549652,40.6617012,United States,Brooklyn,NY,11215,2024,Cohort 27,50430,,17k546,,,,,,,,,,9,10,,,,Self-contained,,,,English,02/03/0017,Highly Effective,Highly Effective,Highly Effective,,Highly Effective,Highly Effective,Highly Effective,excellent pedagogy,Highly Effective,Highly Effective,Highly Effective,verbal assessment...questions asked of students consistently,Highly Effective,achieved instructional outcomes,Top 10%,
23,2/16/2017 9:48,2/16/2017 10:01,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1487256522_58a5bbca6b0b10.03933230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",,142.255.65.63,-73.98549652,40.6617012,United States,Brooklyn,NY,11215,2024,Cohort 27,51146,,17K354,,,,,,,6,7,8,,,,,,Self-contained,,,,Math,2/2/2017,Effective+,Effective+,Effective,,Effective,Effective,Highly Effective,excellent control of class,Highly Effective,Effective,Effective+,understood needs of students,Effective+,understands next needs of students,Above Average,
24,2/16/2017 10:01,2/16/2017 10:20,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1487257305_58a5bed92550a4.30462235,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",,142.255.65.63,-73.98549652,40.6617012,United States,Brooklyn,NY,11215,2024,Cohort 27,50430,,117K354,,,,,,,6,7,8,,,,,CTT/ICT,,,,,Math,2/2/2017,Developing+,Effective,Effective,the planning of the lesson was fine.,Effective,Effective+,Effective+,very good with the students,Effective,Effective,Effective,tutorted students when necessary,Effective,discussed the teaching after class,Average,
28,2/17/2017 13:40,2/17/2017 13:44,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1487356794_58a7437a1147a8.72489417,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0,,24.42.102.215,-73.98549652,40.6617012,United States,Brooklyn,NY,11215,1980,Cohort 27,50518,,K505,,,,,,,,,,,10,,,,,,,N/A,English,2/13/2017,Effective+,Effective+,Effective+,,Effective+,Effective+,Effective,,Effective+,Effective+,Highly Effective,,Effective+,,Top 10%,
32,2/22/2017 10:59,2/22/2017 11:10,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1487779077_58adb505301e49.90790897,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27",,98.142.120.254,-73.98259735,40.73910141,United States,New York,NY,10010,2027,Cohort 27,50660,,K505,,,,,,,,,,9,10,,,CTT/ICT,,,,,Special Education,1/6/2017,Effective,Effective,Effective,Ms Tasher is developing quite well as a first year teacher. Her ability to relate with her students is noteworthy,Effective,Effective,Effective,Classroom procedures are working well for Ms Tasher and student behavior is truly remarkable for a neophyte teacher,Effective,Effective,Effective,Assessment strategies are very well developed and ms Tasher appears to have a good handel on have to use pre and post test skills to her students advantage,Effective,Ms Tasher is a reflective teacher who has a lot to offer her pupils,Above Average,
33,2/23/2017 11:40,2/23/2017 11:53,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1487867038_58af0c9e748894.01723019,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,98.142.120.254,-73.98259735,40.73910141,United States,New York,NY,10010,2027,Cohort 27,50355,,13k412,,,,,,,,,,9,,,,CTT/ICT,,,,,Special Education,2/10/2017,Developing+,Developing+,Developing+,Neophyte educator is working well in an icy setting. Their is a potential for this person to do well in her classroom with the support of her ict teachers,Effective,Effective,Developing+,Their is a strong culture for learning at this school and the teacher appears to get support where and when needed.Student behaviors are improving from class to class,Effective,Developing+,Developing+,Assessment strategies are developing as expected for a first year teacher. Teacher is getting the right amount of support from schools administrator,Effective,Ms weekes is a very reflective teacher who cares deeply for the success of her kids a very dedicated person,Above Average,
35,2/23/2017 14:35,2/23/2017 14:45,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1487878544_58af39909cae20.41087291,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,98.142.120.254,-73.98259735,40.73910141,United States,New York,NY,10010,2027,Cohort 27,51089,,K611,,,,,,,,,,,10,,,CTT/ICT,,,,,Special Education,2/17/2017,Developing+,Developing+,Effective,Knowledge and content are improving daily and their is a much better culture for learning,Developing+,Effective,Developing+,Classroom management is getting better day by day your classroom procedures are also getting stronger,Effective,Developing+,Developing+,Assessment strategies are getting better each time we meet and their appears to be a more concerted effort on your part to make this happen,Effective,You have become a more caring and reflective educator I understand that sometimes classroom mgt issues interfere but try not to let that impact the good work you are foing,Above Average,
36,2/23/2017 15:34,2/23/2017 15:45,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1487882078_58af475eee8eb2.21299633,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,98.142.120.254,-73.98259735,40.73910141,United States,New York,NY,10010,2027,Cohort 27,50124,,K478,,,,,,,,,,,10,,,CTT/ICT,,,,,Special Education - D75,2/3/2017,Developing+,Developing+,Developing+,Sarah's goals are to n the developing stages. She is in the learning mode and still feels a bit frustrated,Developing+,Effective,Developing+,Sarah s developing in these 3 very different areas their is some tendency to blam others formth students lack of academic growth,Developing+,Effective,Developing+,Student engagement appears to be developing in some of the classes teacher feels that their are just too many preps,Effective,Sarah is a caring and reflective teacher who wants to do the right thng,Average,
38,2/28/2017 11:21,2/28/2017 11:35,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1488298802_58b5a332929351.54303323,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,72.69.145.40,-73.93969727,40.60089874,United States,Brooklyn,NY,11229,2077,Cohort 27,51115,,K189,,,,,,,,,8,,,,,,,,,N/A,Special Education,02/10/0017,Effective+,Effective+,Effective+,"1a:  Judith is familiar with the important concept of supporting a claim by citing evidence.  1c:  The outcomes of this lesson were clearly stated and achieved by the students through their engagement in the reading, writing, group work and share out activities that were assigned.  1e:  Judith designed a coherent lesson on citing evidence to support a claim by having the students cite supporting evidence from the book: The Omnivore's Dilemma The Secrets Behind What You Eat by Michael Pollan.  She split the class into groups that had to cite evidence to support one of two claims: Make a convincing argument for the local sustainable food chain or make a convincing argument for the industrial farmer.",Effective+,Highly Effective,Highly Effective,"2b. The culture for learning in this class was clearly established as safe and welcoming with high expectations for student achievement set.  The room was text rich with subject area posters, a word wall and examples of student work posted with meaningful comments.  The students were adhering to the school dress code, looking smart and professional in their uniforms, which included jackets and ties for the boys. Ms. Silfrene' dignified all answers and comments, such as ""Doesn't milk give you diarrhea""?, in order to encourage student engagement.  2c. The class ran smoothly with established procedures being followed.  The students immediately took out their ELA notebooks and began writing their response to the Do Now displayed on the Smartboard.  Students worked smoothly in the turn and talk,  moved easily into their ""Professional Groups"" and followed the instructions displayed on the Smartboard to work on the group activity.  The activities were timed and Ms. Silfrene noted the time remaining to keep the students focused and moving along to complete the activity. Ms. Silfrene used a timer to manage the length of time that her students had to complete classroom activities.  Students raised their hands to answer questions and add to the class discussions.  2d. The students' behavior was appropriate while Ms. Silfrene displayed a great deal of confidence and presence in the classroom.",Effective+,Effective+,Effective+,"3b.  Ms. Silfrene used a variety of questions to have her students think about citing evidence to support a claim.  Some examples of her questions were:  Which is better to eat before taking an exam – chips, cereal, milk & fruit or bacon, eggs & cheese?  How does Pollan make a convincing argument for the local sustainable food chain?  How does Pollan make a convincing argument for the hunter/gatherer food chain?  These questions required the students to analyze and support their answers with evidence.    3c.  Ms. Silfrene used a variety of techniques and strategies to engage her students.  The use of the text: The Omnivore's Dilemma – The Secrets Behind What You Eat by Michael Pollan ""matched the students reading skill level and interests.  This text was incorporated into the lesson to provide the source of the evidence for the students to cite in order to back up their claims. In addition, Ms. Silfrene used the: I do, we do, you do model to insure student understanding and their successful completion of the classroom activity.  The use of a turn and talk and a group activity with pre-selected group members based on their skills and abilities insured the engagement of all of the students in the class throughout the lesson.  By displaying the reading selection, examples and activity instructions on the Smartboard, Ms. Silfrene appealed to her students' visual strengths in order to better engage her students.",Effective,"4a: Ms.  Silfrene felt that she showed improvement in the target areas of questioning and assessment.  She also followed her Principal's directives by successfully incorporating the  ""workshop model"" and, D.R.E.A.M, the school's belief system (Develop, Reflect, Engage, Assess & Make Connections) into her lesson.",Above Average,
39,2/28/2017 15:57,2/28/2017 16:05,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1488315283_58b5e39372e008.49089834,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,72.69.145.40,-73.93969727,40.60089874,United States,Brooklyn,NY,11229,2077,Cohort 27,50270,,K555,,,,,,,,,,,10,,,CTT/ICT,,,,,Special Education,02/14/0017,Effective+,Effective+,Effective+,"1a:  Nailah is familiar with the important concepts of Earth Science and the concept of using S and P waves to locate the epicenter of an earthquake.  1c:  The outcome of this lesson was clearly stated in the lesson objective:  Students will be able to work with their peers in order to follow the steps in determining the location of the epicenter of an earthquake by analyzing the seismic waves.   This objective was aligned with the Common Core Standards for integration of Knowledge and Ideas.  Specifically: #3. Follow precisely a complex multistep procedure when carrying out experiments, taking measurements, or performing technical tasks; analyzing the specific results based on explanations and #9. Synthesize information from a range of sources (e.g., text, experiments, simulations, maps) into a coherent understanding of a process, phenomenon, or concept.   1e:  Nailah and her partner designed a coherent lesson including a do now activity, a mini-lesson introducing the topic of triangulation, a group activity and a Summary Activity.  There was attention paid to differentiate in assessing the students responses in the Do Now and Group Activity, the assignment of students into groups based upon ability and the specific listing of 5 different duties that were to be individually assigned for each group member to insure the engagement of all in the activity.   The handouts (Triangulate the Epicenter, Seismic Stations and P & S Waves Times worksheet) were all clear and tiered for different students.  The final product of the group activity was completed on a  ""poster size"" sheet, to allow for display and assessment by the other class groups.  A variety of questions were planned and asked to insure that students understood the activity's steps and content.  The Gallery Walk at the end of the lesson allowed each group to assess another group's work and use post-it notes to make critical comments on their classmates' work.   In addition, the use of the Earth Science Review Table provided exposure to and practice with a tool that is essential to earning a passing grade on the formal assessment of the NY State Earth Science Regents Exam",Highly Effective,Highly Effective,Effective+,"2b. The culture for learning in this class was clearly established as safe and welcoming with high expectations for student achievement set.  Ms. Walters-Spencer and her partner have an excellent rapport with these 34 students.  The students seem to trust that the teachers have their best interests at heart.  The respect that these students have for these two teachers was clearly evident in their cooperation and focus throughout the lesson.   2c. The class ran smoothly with established procedures being followed.  The students' swift transition to working on the do now activity, (less than one minute) was very impressive.   Students were required to sign the Late Log and the Bathroom log.  Hands were raised to answer questions and to volunteer to write on the board.  Materials were distributed effectively at the start and the end of the lesson.  Students moved quickly and effectively as they traded places with their neighboring group to assess their work and returned to their original stations just as smoothly for the summarizing class share-out. 2d. The students' behavior was appropriate.  They followed instructions and remained on task throughout the lesson.   They needed some refocusing when shifting from the do now to the group activity, however once Ms. Walters-Spencer stated "" I'm hearing voices…. I'm still hearing voices"" the students re-focused and were ready to receive the instructions for their group activity.",Effective+,Effective+,Highly Effective,"3b.  Nailha and her partner used a variety of questions throughout the lesson that were all pre-planned and written in their detailed lesson plan.  The Essential Question was:  How do we use S and P waves to locate the epicenter of an earthquake?  The Pivotal/Leading & Discussion Questions: were:  Using your prior knowledge of locating the epicenter, what do you notice about this map?  According to your knowledge of finding the epicenter, what steps will student A need to edit to be able to locate the epicenter?  How can you recognize that the arrival times are correct?      The summary questions required that the students analyze their results from the group activity in order to be answered.  The summary questions included:  Which city is closest to the epicenter?  How far is New York from the epicenter?  Which of the cities listed in the data table would have become aware of the earthquake?  Which seismic station from the data table was farthest from the epicenter?  3c.  Nailah and her partner used a variety of techniques and strategies to engage their students.  The do now the activity handouts were clear, graphic and allowed enough space for calculations and student responses.  The SMARTBOARD was used throughout the lesson to list the aim, objective, activity-steps, individualized group member assignments and to display the activity sheets both before and after completion.  The activity steps were displayed in a large font on the Smartboard to appeal to the students' visual strengths and were both consecutively numbered and color-coded to allow for easy comprehension by all of the students in the class.  Both the teachers and students circled their responses to the epicenter locations of the activities.    The activity was ""hands-on"" using calculators and compasses.  The seven groups were pre-selected based upon academic ability.  The activity tasks were differentiated based on ability level and specific aspects of the task were individually assigned to students.  The workshop model was employed in this lesson, providing the students with three opportunities (""I do, We do, You do"") to master the concepts introduced.   The summary activity allowed the students from one group to examine the work of another group and provide feedback on post-it notes.  3d.  Ms. Walters-Spencer and her partner moved around the room as the students worked on the class activities, to encourage, assist and clarify for them.  She entered a grade on her daily hand held chart for the areas of behavior and participation.  She evaluated and responded to the student responses to questions posed.  The group activity ""peer check"" was also quite effective in having the student groups assess the work of another group.",Effective+,"Ms. Walters- Spencer commented correctly on the effectiveness of her lesson in the areas of questioning, working as a co-teaching team, and creating a poster sized data sheet to engage her students visually.  She also identified the lesson timing as an area that needs improvement, noting that the Do Now could have taken less time if the number of steps were shortened.  This improved timing would have provided the time to get to all of the summary questions that were planned for the end of the lesson.",Above Average,
40,2/28/2017 16:06,2/28/2017 16:13,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1488315964_58b5e63c5a3bf5.93349082,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,72.69.145.40,-73.93969727,40.60089874,United States,Brooklyn,NY,11229,2077,Cohort 27,50788,,K555,,,,,,,,,,,,11,,CTT/ICT,,,,,Special Education,02/16/0017,Effective+,Effective+,Effective+,"1a:  Ashley Jamison is familiar with the important concepts of this lesson which used the play, Fences to focus on the State Standards SL1 – Initiate and participate effectively in collaborative discussions (one-on-one, group, teacher-led) and SL4 – Present information, findings, evidence, and clear perspective so that listeners can follow line of reasoning.   In addition the CCSS standards of RL3, RL4, RL5 and RL9 were also a focus of the lesson that Ms. Jamison and her partner Ms. McIntyre planned and executed.  1c:  The outcomes of this lesson were clearly stated:  From the play, Fences, the students will 1. Characterize Troy, Gabriel and Rose and identify supporting evidence.  2. Complete a close reading of pages 21-28. 3.  Discuss issues surrounding the stigma of mental illness.  4. Explore more allusions found in the play.   1e:  Ms. Jamison and her co-teaching partner Ms. McIntyre designed a coherent lesson using the play, Fences. The lesson included a do now, which focused on the topic of mental illness, what it looks like and how it should be treated.""  This was followed by a close reading of Act One, Scene 2 with three focus questions provided prior to the activity, followed by the provision of some information on mental illness and Traumatic Brain Injury (TBI), a group discussion activity on the reasons POC have a fear/stigma about seeking professional help for mental illness, a share-out, a summary, an exit ticket and a double-entry journal homework assignment.",Highly Effective,Highly Effective,Highly Effective,"2b. The culture for learning in this class was clearly established as safe and welcoming with high expectations for student achievement set by Ms. Jamison and Ms. McIntyre.  Students eagerly volunteered to read aloud as the three main characters and narrator; thoughtfully answered the questions posed to them, respectfully listened to the responses of their fellow classmates and used ""accountable talk"" in commenting back.  The students were all eagerly engaged in the do-now turn and talk activity as well as the group activity with no coercion needed by the teachers.  2c. The class ran smoothly with established procedures being followed.   The 32 students settled into the class in under one minute, ready to begin the do-now activity displayed on the Smartboard.  There was no time wasted at the start of this lesson.   2d. The students' behavior was appropriate.  They followed instructions and remained on task throughout the lesson.  As there were several pair and group activities planned, Ms. Jamison needed to re-focus the class after each one.  All that was required of her was to say: ""Let' s come back together.  All eyes on me"" and the students were ready for the next instruction.",Highly Effective,Highly Effective,Effective+,"3b. Ms. Jamison and Ms. McIntyre were very effective in their use of questions and creating classroom discussion.   A variety of questions were planned and asked throughout the lesson.  They challenged the students on many levels of thinking and the students responded correctly and thoughtfully and initiating class discussions.  Some examples of these questions are:  The Essential Question of the lesson was ""Who or what defines our identity""? The do-now questions asked: ""What does mental illness look like""? How should it be treated""?  The focus questions during the close reading of Act 1, Scene 2 were:  What else do we learn about each of the characters?  2. What are their relationships to each other? And 3. Are there any predictions that we can make?   The discussion following the viewing of the video clip of the TV series Empire included the questions:  ""What is Andre's family reaction to his mental illness?  Why does Andre's family want him to quit going to therapy""?  ""Why do you think POC have fear/stigmas about seeking professional help for mental illness""?   The students were required to identify allusions to the Bible and religion in Act 1, Scene 2 of Fences such as: Rose is a very religious character, ""Jesus be a fence"" and Gabriel is the messenger angel.   Finally the students were asked to address one of the following four questions in their exit ticket:  1.  What are your impressions of Gabriel?   2. What is the relationship between Troy and Gabriel?  3. What are Troy's feelings about Gabriel's mental illness? And 4. How does mental illness affect the family?   3c.  Ms. Jamison and her co-teaching partner used a variety of techniques and strategies to engage the students. Instructions for the activities, objectives, the exit ticket, the homework and the class questions were displayed on the Smartboard throughout the lesson.  Graphics on the physical, emotional and cognitive impairments of Traumatic Brain Injury (TBI) and the statistics of the prevalence of mental illness within the black community in the USA were displayed on the Smartboard.  The video clip of the scene from the TV series Empire dealing with a character's mental illness was also shown on the Smartboard.   This selection of this clip was an excellent way to engage the students as it was relevant to the students' experience (hip-hop music) and was a show that this class of African American students were all familiar with and had watched.   The use of a turn and talk activity in the do now was an effective technique to use during the ""prime time"" of the lesson to ""hook"" all the students in the class in order to engage them from the very beginning of the lesson.   The share out time after the do now, close reading and group activity provided the opportunity for the students to express their responses and to comment on those of their classmates using "" accountable talk"".  Student volunteers were assigned to read aloud the parts of the major characters and the narrator while the rest of the class followed along during the close reading of Act 1, Scene 2 of Fences.    The students worked in six groups that were pre-assigned according to their ability.  By offering 4 choices to the students for creating the product of the group activity and also allowing the each student to choose one of the four exit ticket questions, Ms. Jamison and Ms. McIntyre insured the engagement of ALL of the students in the class activities. 3d.  Assessment is a focus for Ms. Jamison during the Spring 2017 term and listed on her Collaborative Plan.  She displayed effectiveness in this area during this lesson.  Assessment was built into the lesson plan in the form of Formative assessments, dialogue and read-alouds, teacher circulation, an exit slip, student –to- student feedback, comprehension questions, clarifying questions, a group project and a homework assignment.   Ms. Jamison and Ms. McIntyre moved around the room as the students worked on the class activities, to encourage, assist and clarify for them.  In addition, the student teacher and the paraprofessional also assisted, insuring that the six groups were constantly supervised and assessed.  During a share-out from the video, Ms. Jamison opened up the responses to make it a full class discussion as a result of the students' enthusiastic responses and interest.   The prepared questions that were asked of the students provided many opportunities to assess their understanding of the information presented in the lesson. The students were asked to write their reactions to the video in an effort to summarize it. The group project and exit ticket responses also provided information for the teachers to assess their students' level of understanding of the lesson.  Finally, the homework assignment required the students to write double-entry journals of Act 1, Secne 2 providing another opportunity for the students to express their understanding of the lesson topic.",Effective+,"Ms. Jamison commented correctly on the areas of her teaching that were effective in this lesson.  She indicated her strength in establishing and enforcing classroom routines plus the creation of a safe and respectful classroom environment allows her to expect that her students be active listeners and use accountable talk during classroom discussions.   This sets the tone for eliminating behavioral issues in the class.  She also felt that she was successful in engaging the students by differentiating the products of the class activities by incorporating student choice in the selection of the type of product to be created for each activity. Ms. Jamison also indicated that she and her partner incorporated the use of the Smartboard most effectively in this lesson to appeal to the visual strengths of their students, by displaying questions, instructions, charts and videos to engage their class.   She also felt that the various forms of assessment allows her and her partner to effectively assess the level understanding of the lesson by their students.",Above Average,
42,3/3/2017 15:15,3/3/2017 15:37,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1488572083_58b9ceb3c97945.51076194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,108.30.188.229,-73.83450317,40.70050049,United States,Richmond Hill,NY,11418,1798,Cohort 27,50553,,K764,,,,,,,,,,,10,,,,,,,N/A,Science,2/17/2017,Developing+,Developing+,Effective,Gail works hard to create engaging and challenging lessons. She uses a new on line text that supports rigorous content and activities.,Effective,Effective,Effective,"Ms. Jackson, uses her experiences as a head nurse to good effect. She is organized, consistent in her demeanor and preparation. Her students are respectful and attentive due to her genuine concern for their welbeing.",Developing+,Effective,Developing+,Gail carries on a brisk discourse with her students most times. This techniques keeps them engaged as they are required to  present opinions and complete tasks.,Effective,Gail is mature and always a good listener. She is able to put suggestions into practice quite rapidly.,Above Average,
43,3/3/2017 15:47,3/3/2017 15:58,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1488574041_58b9d659373c95.43234043,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,108.30.188.229,-73.83450317,40.70050049,United States,Richmond Hill,NY,11418,1798,Cohort 27,50794,,K377,,,,,,,,7,,,,,,,,,,,Science,2/7/2017,Effective,Effective,Effective,Marney has a Science background and plans well for her mixed level classess. She uses the workshop method and provided ample time for engaging activities.,Effective,Developing+,Developing+,She is quite organized and well prepared for each lesson. Her routines are well established and her classroom management has improved significantly since September.,Developing+,Developing+,Developing+,She is affable and uses discourse to draw students into the content. Her easy demeanor and well designed tasks usually have good results in bringing students into the heart of the concept to be learned.,Effective,Marney is both mature and devoted to her profession. She is proactive in reaching out for support and is also a willing listener when it comes to pedagogy and instruction.,Above Average,
