Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
222,3/17/2017 19:15,3/17/2017 19:21,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489792532_58cc6e144b4071.53282303,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safar","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,104.246.37.225,-73.94629669,40.68090057,United States,Brooklyn,NY,11216,2059,Cohort 27,50375,,K503,,1,,,,,,,,,,,,,,,,,ESL,2/16/2017,Effective,Effective,Developing+,Working on perfecting lessons,Effective,Effective,Effective,Excellent classroom management,Effective,Developing+,Effective,,Effective,,Average,
223,3/17/2017 19:20,3/17/2017 19:23,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489792842_58cc6f4a31e321.09830816,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 ","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.46.56.142,-73.85559845,40.8423996,United States,Bronx,NY,10462,1789,Cohort 27,50749,,X117,,,,,,,,7,8,,,,,,,,,N/A,ESL,3/8/2017,Developing+,Developing+,Developing+,,Developing+,Developing+,Developing,,Developing+,Developing+,Developing+,,Developing,,Average,
224,3/17/2017 20:34,3/17/2017 20:36,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489797183_58cc803f17b703.13044993,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 ","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.46.56.142,-73.85559845,40.8423996,United States,Bronx,NY,10462,1789,Cohort 28,,51295,X525,,,,,,,,,,9,,,,CTT/ICT,,,,,Special Education,2/7/2017,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing,,Average,
225,3/17/2017 20:36,3/17/2017 20:39,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489797407_58cc811f213ba0.82108803,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 ","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.46.56.142,-73.85559845,40.8423996,United States,Bronx,NY,10462,1789,Cohort 28,,51286,M097,,,,,,,,,8,9,,,,,,,D75,,Special Education - D75,3/7/2017,Developing,Developing,Developing+,,Developing+,Developing+,Developing+,,Developing,Developing+,Developing,,Developing,,Average,
226,3/17/2017 20:39,3/17/2017 20:41,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489797571_58cc81c338df71.69949951,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 ","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.46.56.142,-73.85559845,40.8423996,United States,Bronx,NY,10462,1789,Cohort 28,,51265,X176,,,,,,,,,,,,11,12,,,,D75,,Special Education - D75,2/6/2017,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing,,Average,
227,3/17/2017 20:42,3/17/2017 20:43,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489797719_58cc825784ecb6.12986190,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 ","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.46.56.142,-73.85559845,40.8423996,United States,Bronx,NY,10462,1789,Cohort 28,,51269,X231,,,,,,,,,8,,,,,CTT/ICT,,,,,Special Education,2/8/2017,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing,,Average,
228,3/17/2017 20:44,3/17/2017 20:47,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489797854_58cc82de583c57.99971155,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 ","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.46.56.142,-73.85559845,40.8423996,United States,Bronx,NY,10462,1789,Cohort 28,,51277,X525,,,,,,,,,,,10,,,CTT/ICT,,,,,Special Education,3/8/2017,Developing+,Developing+,Developing+,,Developing+,Developing+,Effective,,Developing+,Developing+,Developing+,,Developing,,Average,
229,3/17/2017 22:06,3/17/2017 22:06,Partial,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489802798_58cc962e784869.14709918,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,47.18.54.80,-73.85559845,40.8423996,United States,Bronx,NY,10462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,3/18/2017 1:02,3/18/2017 1:17,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489813372_58ccbf7c61f163.42001446,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 27,50787,,M394,,,,,,,,,,,,11,,,,,,,ESL,3/14/2017,Developing+,Developing+,Developing+,"During this triple period, students engaged in a vocabulary building exercise that allowed them to consider activities done at different times of day.  Mr. Ruggerio was aware of the different levels of the students and in one-on-one circulation during the exercise, he was able to offer level-appropriate help.  He also made some use of visual learning in the form of notes on the smartboard.  There was no differentiation in the design of the exercise itself, however and students were asking the same questions again and again without thinking deeply or trying out the same construction  to identify other things they might do on any given day.  Later students worked on a long-term project, ""The Best Day Ever.""  Students were able to create narratives, and they were asked to add visuals to this project; Mr. Ruggerio allowed for the fact that students were at very different points as far as completion.   But there was not much opportunity for higher-order or creative thinking; and most students were writing about very quotidian events and were unable to say why their narratives were about the ""best day ever.""  They were also downloading stock images from the internet instead of drawing something specific to their own lives or using personal photographs.",Effective,Developing+,Effective,"Mr. Ruggerio's classroom has a strong learning culture.  Students are respectful of him and of each other, and they enjoy being there and are focused and engaged.  It's clear that he knows his students and cares about them.  Changes in lesson structure to elicit higher order thinking and more creativity will allow for even better engagement and higher learning outcomes.",Developing+,Developing+,Developing+,"Again, changes in lesson structure to elicit higher order thinking and more creativity will allow for even better engagement and higher learning outcomes.   Mr. Ruggerio does ask many good questions and is able to validate even responses that are not always what he was looking for.  He is not always using questioning as a gauge for understanding exactly how students are or are not grasping concepts, and some better use of questioning techniques will allow him to gauge this better.  The worksheets prepared are solid but don't allow for much higher order thinking or creative work, which is potentially stunting student engagement.  I also would recommend some use of mastery in native languages to help students think more deeply at the same time that they are acquiring new language skills in English.",Developing+,"Mr. Ruggerio always seems open to suggestions and eager to reflect on his teaching practice.  He is, like most teaching fellows, overwhelmed by having to teach, go to school and have a family life and a long commute, so he does not always have time for serious reflection on his practice.",Above Average,
231,3/18/2017 1:20,3/18/2017 1:38,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489814415_58ccc38f3ff009.23670397,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 27,50964,,311003,,,,,,,6,,,,,,,,,,,,ESL,3/13/2017,Developing,Developing,Developing,"Ms. Cervantes works in a co-teaching setting but is not given the opportunity to participate in planning or to do any style of co-teaching except assisting.  She is given lesson plans and readings to modify for her students and has worked very hard to create separate readings.  But as students are already allowed to choose between four different reading levels for tasks, I suggested she use that time instead to create differentiated versions of the activities and tasks.  She works effectively one-on-one with students during class time, but is in effect creating a pull-out each time rather than really using the model for push-in.  We are trying to work within the very tight parameters set by her co-teacher.",Developing+,Developing+,Developing+,"Again, the classroom culture and procedures are being determined almost completely by the co-teacher into whose classroom Ms. Cervantes pushes.  Ms. Cervantes has good relationships with students, they seem to respect her and to enjoy working with her.  She expresses care and concern and shows her belief in the students on her roster and any students with whom she works.   Were she able to work within a more effective co-teaching model, it would be easier to assess her abilities in this index, and I believe we would see an increase in engagement for all students.  But this has so far not been possible at this school.",Developing,Developing,Developing+,"Again, in this area, Ms. Cervantes is following the lead of the co-teacher and is given very little opportunity to innovate for differentiation.   Students in this class spend a lot of time looking at rubrics, skills sets, identifying what they are about to do and what skills it will help them develop, and gauging their own achievements as they go.  So much time is spent on this, in fact, that once students are actually able to settle down to read content or to use it to fill out the ""note catchers,"" they are extremely rushed and have very little time to think deeply.  I observed many conversations spring out of the reading that showed deep interest and which were at a much higher order of thinking, but which were quashed by the co-teacher because students were not focusing on the lower-order questions on the notecatcher.  Ms. Cervantes has not demonstrated an ability to bring students to this higher order, but it is hard to assess her in this area since she is not given the chance to do this either.",Developing+,"Ms. Cervantes is very eager for feedback and wants to grow as a teacher.  She is often in a state of anxiety about feedback and/or about limits set on her or feelings that she is not ""good enough."" It's also hard for me to tell if she is further limited by her own anxiety or perhaps if the co-teacher is limiting her participation in planning and lesson leading because of teaching skills issues.",Below Average,
232,3/18/2017 17:22,3/18/2017 17:37,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489872110_58cda4ee7c91e6.23630892,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 27,51062,,M550,,,,,,,,,,,,11,,,,,,,ESL,1/27/2017,Developing+,Developing+,Developing+,"Ms. Abasi's lesson focused on teaching students word mapping as a note taking skill; the content covered was culture – American, her own, students'.  There was some scaffolding in the lesson, and she chose a topic that would be relevant to this population of entirely immigrant students.  Using her own life as a model took up too much of the lesson, and it became unclear if her main goal was to teach mapping or to have students think about their own culture.  Students were able to work with the mapping but not master it, and I did not see much higher order thinking or opportunities for creativity.  Allowing students to do some brainstorming in their own language for application to the lesson in English would have allowed for greater engagement and mastery of ideas before mastery of the mapping skill.",Developing+,Effective,Developing+,"Ms. Abasi's clearly respects her students, and vice versa.  She also clearly knows their skills and their family backgrounds to some degree, and she makes use of that knowledge to reach her students during the lesson.  I did not observe differentiation in lesson planning to reach different students in different ways – particularly at the lowest and highest end of language skills.   She has a good presence in the classroom and as such does not have any serious discipline problems, but nor does she have high levels of self-motivated learning, creative thinking, etc.  Her approach is still fairly teacher-centered but by force of her personality and her love/respect for the students, a culture of learning is still developing.",Developing+,Developing+,Developing+,"Here again,  I did not observe differentiation in questioning technique or other modes of engagement/assessment to reach different students in different ways – particularly at the lowest and highest end of language skills.  Most of the class is being mediated through her, and opportunities for students to work together are not highly structured for positive interdependence.  Her approach is still fairly teacher-centered but she has great focus and good ideas for how to help her students acquire language skills.",Effective,"Ms. Abasi is able to reflect on her lesson and is open to suggestions.  At times she will focus more on explaining her choice than on assessing how effective it was, and like many new teachers, she sometimes sets too broad a focus for the objectives, leading to some issues in planning/execution.   She is developing the ability to be reflective about this.",Above Average,
233,3/18/2017 17:49,3/18/2017 17:49,Partial,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489873757_58cdab5d8c64f1.30399156,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 27,51196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,3/19/2017 22:30,3/19/2017 23:03,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489977020_58cf3ebc4bd653.53911599,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 27,50482,,M394,,,,,,,,,,,,11,,,,,,,ESL,3/22/2017,Developing+,Developing,Developing,"Mr. Acree's lesson used a reading of a short story ""The Monkey's Paw,"" and follow-up questions; his stated goal was to prepare students to understand the elements of story in order to write their own stories.  However, students across an extremely wide range of skills all had the same story and the same questions.  Some students had barely started the questions while others had almost finished; but there was not a clear task for students who needed to move on or an adjustment for students who were really struggling.  I did not observe anything in the lesson that asked students to begin thinking about how to create their own stories with this story as a model for either form or content.   Mr. Acree had worked hard to find a story at his students' reading level but had not considered the need for a higher interest content that would engage them more deeply, or for tasks that would do so. ESL skills were addressed with vocabuarly and grammar questions but  not with high interest, higher-level thinking activities.",Developing,Developing+,Effective,"Mr. Acree has a good sense of keeping order in the classroom and students seem to respect him and his rules.  But he is relying more on rules and procedures than on engagement through the lesson itself.  Students are working more because they have to than because there is a sense of joy and excitement for the learning.  Most of this lesson was individual work with very little opportunity for interaction or sharing; and for most of the lesson, students were just working on computers.  Side conversations even on topic were discouraged.  I commented to Mr. Acree that he was clearly working hard to create the materials for the lesson and that he really cared about his students' learning and wanted to help them acquire skills, but that he did not seem to be happy to be in the classroom or to be showing them how much he cared.  More often he seemed annoyed or ready to pounce on any loss of focus.",Developing,Developing,Developing+,"This lesson involved mostly individual work.  Mr. Acree worked hard to create the packets and the computer document they used to answer the questions, and he tried to create readings and questions that were on skill-level.  The questions as written were a gauge of their reading comprehension but did not require higher order thinking or ask them to think about the craft of writing despite that being a stated objective.  There was very little discussion except some more procedural discussion at the start of the class, so not much opportunity to observe questioning techniques other than for written questions.",Developing+,"Mr. Acree does seem open to discussion and eager for ideas.  He was particularly eager for assistance finding high-interest readings for his students' skills level.  He understood my analysis of the lesson as far as it not achieving its stated objective, though he had not seen that before we discussed it, and seemed open for ideas as to how to better focus it.",Average,
235,3/20/2017 0:18,3/20/2017 0:32,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489983431_58cf57c7da2ca2.92868880,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 27,50273,,M544,,,,,,,,,,,,,12,,,,,,ESL,1/27/2017,Developing+,Developing,Developing,"Ms. Gjoza's lesson was a Regents review.  There was very limited observable lesson structure; rather students were asked a couple of questions about the work they had done previously, they were shown a description of a Regents essay writing skill and then each student worked on his/her own for the rest of the period on a practice Regents question.  Students came in late and left early.  Some students used their phones throughout the period; one student watched the Trump inauguration while working on her essay.  Ms. Gjoza and her co-teacher worked one-on-one with the students; but her co-teacher engaged in quite a lot of side conversation with the students so that the period seemed more like a study hall or a homework help session than a planned lesson within a scaffolded unit.  Ms. Gjoza did seem to know each student's skill level and what s/he needed most but needed support as far as how to help them move to a higher level as far as Regents test readiness.",Developing,Developing+,Effective,"Previous lessons I observed were stronger than this one; but in general in this lesson and those, Ms. Gjoza has a strong presence in the classroom.   She is respected and shows respect for her students.  The school culture at this school is very hard to overcome; students come and go from classrooms, late and early, with no consequences.  They are often absent and unable to follow any unit trajectory as a result.  They openly use their phones, chat, eat, etc.  Ms. Gjoza is frustrated with this aspect of the school culture but feels powerless to make her classroom follow a higher standard.  Students are also older, most with jobs and some aspect of an adult life, so in that way as well, Ms. Gjoza feels limited.  She does not have extreme behavioral disruptions, but there are constant pressures on the flow of the class that undermine the learning culture.   She has instituted many well-thought-out strategies for creating procedures to overcome many of the school's limitations; these are used to varying degrees of success.",Developing,Developing+,Developing,"Again, I have observed other lessons in Ms. Gjoza's classroom that were much stronger in this area; but in this particular lesson there was very little assessment or potential for using questions as a learning tool.  Ms. Gjoza did seem to know each student's skill level and what s/he needed most but was uncertain of how to help them move to a higher level as far as Regents test readiness.  Presumably she was able to assess students informally by working with them one-on-one during the lesson.",Developing+,"During this year, I have found Ms. Gjoza to be reflective of her own practice.  For this lesson, she was surprised at my assessment and did not seem to be aware of the many areas in which the lesson needed structure and accountability for both teachers and students.",Average,
236,3/20/2017 0:34,3/20/2017 0:52,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489984447_58cf5bbf8e8f26.12775939,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 28,,51233,M520,,,,,,,,,,,,,12,CTT/ICT,,,,,Special Education,2/16/2017,Developing,Developing,Developing,"Mr. Billson's knowledge of history was excellent, and he was able to put together a reading very quickly when he discovered upon arrival to the class that his co-teacher had not shown up for work nor notified him.  However, the lesson itself had very little structure to it, and no accountability for students.  They had a worksheet to fill out but he had not planned for how to translate that work into a coherent discussions, and students did not understand how they would be assessed, or for what.",Ineffective,Ineffective,Developing,"Many teachers in better circumstances appear to be overwhelmed, disgruntled, annoyed.  But Mr. Billson in a very chaotic classroom environment continued to be cheerful and happy to see and work with his students.   That will serve him sell as he hones his other teaching skills.  But the learning environment for this lesson was disastrous.  Students were extremely rude to him and to each other.  One group of students chatted, played on their phones and ate a full meal during the lesson, almost never participating.  One small group of students did participate, but inconsistently, clearly aware that there were no consequences for not participating and no reward for participating.  There was no clear outcome nor a clear end assessment or connection to homework.  Mr. Billson mentioned that his co-teacher does not plan with him or give him an opportunity to truly co-teach; the absence of the co-teacher did not change the problem, that Mr. Billson had not been able to create a learning environment through a strong lesson plan or established procedures.",Developing,Developing,Ineffective,"Again, Mr. Billson had made an effort to find an interesting reading for students to do when the co-teacher did not show up and had not left a lesson.  And he had a good idea for how students could relate the despotic leader in the reading to studies of other despotic leaders.  But there student engagement was extremely inconsistent and not purposeful, there was little opportunity for solid discussion, including questioning, and while he did not have wild behavior in the room, nor did he have focus or respect from students.  Even a purposeful arrangement of the chairs in the room, with students sitting together for discussion and with the chatty students separated, would have made a huge difference.",Developing,"Mr. Billson is in the very early stages of being able to reflect on the lesson.  Once he has attained more skills in pedagogic methods, he will have more tools for reflecting on practice as well.  But he is open to suggestions and eager to improve.",Below Average,
237,3/20/2017 0:52,3/20/2017 1:15,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489985560_58cf6018d0b158.54557674,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,72.229.114.186,-74.00779724,40.73300171,United States,New York,NY,10014,1794,Cohort 28,,51289,M393,,,,,,,,,,,10,,,,,,,,ESL,2/14/2017,Developing,Developing,Developing,"Ms. Ruiz understood the math concepts she was teaching very well.  She was not yet able to predict where and how students would struggle with those concepts.  For example, she did not realize that most students did not understand the term ""bisect"" or what the intersection of the diagonals looked like as far as being perpendicular.  So she taught this concept quickly without realizing that could not apply the rule because they didn't understand the terms fully.  The lesson had some practice and discussion of the practice but the rest of the lesson involved students working alone on a worksheet.  They were told they could work together ""after a little while,"" but there was no structure for that cooperative learning.  There was little time for sharing answers or process and no closure beyond a basic exit ticket.",Developing,Developing+,Developing+,"Ms. Ruiz had few discipline problems.  She was respectful of her students and demanded focus and respect.  But she had only six students in the classroom, and there was not a high level of engagement.  Her students were motivated to learn math, and they focused for much of the lesson for that reason only.  But there was not a lot of intrinsic engagement in the lesson structure; and with a larger group of students, that lack of engagement would become problems in discipline.",Developing,Developing,Developing,"Ms. Ruiz had some procedures in place for assessment at the beginning and end of the lesson, including a Do Now and an exit ticket, as well as homework and a worksheet.  These allowed her to assess when she was going over papers.  She did not create many opportunities for students to engage in the material through discussion, questions, explanations, etc., and as such I did not observe a lot of assessment opportunities during the lesson.  She did ask questions during the mini-lesson but these did not require higher order critical thinking for the most part.",Developing+,Ms. Ruiz is eager to learn techniques that will help her increase student engagement and learning outcomes.  She is beginning to learn skills that will help her self-assess but she is open to suggestions and eager to grow.,Average,
